id,doi,affiliation_raw,country,country_iso2,source,confidence
10789125,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10789125', 'isbn': '9783110708172', 'publisher': 'De Gruyter', 'issn': '', 'doi': '', 'keywords': 'Medical diagnostic imaging;Artificial intelligence;Medical services;Image recognition;Digital images;Deep learning;Data models;Computational modeling;Biological system modeling;Drugs', 'abstract': ': Artificial intelligence is a technology that uses several layers of data and information, encompassing algorithms, machine and also deep learning models, pattern matching, and even cognitive computing, learning to digitally assimilate data, gain insights on diagnoses, the variability of medical treatment, as also patient outcome with machine learning (ML). ML programming models are trained on data sets before being implemented, with properties to create their own rules or questions. It automatically and gradually improves their efficiency, accuracy, and precision with the number of experiments in which these models (algorithms) are trained. Deep learning (DL) replicates the basic structure of biological neurons, using complex algorithms, allowing predictive digital health and also allowing logical and complex structures to be established, without the need for human supervision. In other words, it is a digital architecture to study, understand, and learn how to interpret information related to the object of study that helps to more accurately identify a tumor, for example, considering that they do not need to be an expert in the field to perform this type of identification through technology. In the same sense as more pertinent diagnostic recommendations, are some examples of the application of this type of technology that can be widely used in various health segments. Emphasizing that it will give the doctor and the patient more accurate diagnoses, faster diagnoses, more assertive treatments, better-calculated risks, possibility of detecting infections, abnormalities, and diseases in a matter of seconds, the use of deep learning in health is very well accepted for reducing the margin of human error. Therefore, this manuscript aims to provide an updated overview of DL, concerning its essential concepts and in the field of medicine, as also its relationships in frameworks with meaningful intelligent properties, enabling cost-effective personalized digital services as a primary goal in healthcare in the current modern scenario.', 'pages': '225-244', 'number': '', 'volume': '', 'year': '2021', 'title': 'An overview of the technological performance of deep learning in modern medicine', 'booktitle': 'Deep Learning for Personalized Healthcare Services', 'author': 'Monteiro, Ana Carolina Borges and França, Reinaldo Padilha and Arthur, Rangel and Iano, Yuzo', 'ENTRYTYPE': 'inbook', 'ID': '10789125'}",Mali,,heuristic,0.3
11042202,10.1109/ISEAE64934.2025.11042202,"Shenyang University of Technology,College of Artificial Intelligence,Shenyang,China",China,CN,crossref,0.9
10813561,10.1109/MNET.2024.3521887,"College of Communications Engineering, Army Engineering University of PLA, Nanjing, China",China,CN,crossref,0.9
10332091,10.1109/PRAI59366.2023.10332091,"Hainan University,School of Information and Communication Engineering,Hainan,China",China,CN,crossref,0.9
8462579,10.1109/ICASSP.2018.8462579,,,,crossref,0.5
10008363,10.1109/CICN56167.2022.10008363,"School of Computing Newcastle University,Newcastle upon Tyne,United Kingdom",United Kingdom,GB,crossref,0.9
10999131,10.1109/ICCC64928.2025.10999131,"Doctoral School of Applied Informatics and Applied Mathematics, Obuda University,Budapest,Hungary",Hungary,HU,crossref,0.9
11142690,10.1109/ACCESS.2025.3603252,"Lincang Power Supply Bureau, Yunnan Power Grid Company Ltd., Lincang, Yunan, China",China,CN,crossref,0.9
10952520,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10952520', 'isbn': '9781119665861', 'publisher': 'Wiley', 'issn': '', 'doi': '', 'keywords': 'Artificial intelligence;Robots;Medical services;Faces;Business;Surveillance;Safety;Regulation;Internet;Employment', 'abstract': 'Summary <p>This chapter looks at the future of society and work, and how near\\&\\#x2010;future developments within artificial intelligence (AI) \\&\\#x2013; that is, developments prior to the arrival of artificial general intelligence \\&\\#x2013; will impact both the advances we expect and the challenges we will face. In the years to come, AI will show up in many applications, from robotics to productivity enhancements to the emerging technology of quantum computing. In robotics, companies such as Intuitive Surgical are already developing robot\\&\\#x2010;assisted technologies, tools, and services for surgical operations. Machines will interact with one another using AI algorithms and make decisions about the production chain without the need for human intervention. Even during the time of the industrial revolution, Karl Marx, in the chapter on machinery and modern industry from his book Capital.</p>', 'pages': '289-311', 'number': '', 'volume': '', 'year': '2020', 'title': 'The Future of Society, Work, and AI', 'booktitle': 'Enterprise Artificial Intelligence Transformation', 'author': 'Haq, Rashed', 'ENTRYTYPE': 'inbook', 'ID': '10952520'}",United States,,heuristic,0.3
10400632,10.1049/icp.2023.2914,"School of Artificial Intelligence, Shenzhen Polytechnic University, Shenzhen, People's Republic of China",China,CN,crossref,0.9
10696448,10.1109/ICoICI62503.2024.10696448,"Chitkara University Institute of Engineering &#x0026; Technology, Chitkara University,Punjab,India",India,IN,crossref,0.9
11089795,10.1109/ICIRCA65293.2025.11089795,"Dr. N.G.P. Institute of Technology,Department of Artificial Intelligence and Data Science,Coimbatore,India",India,IN,crossref,0.9
8508269,10.1109/ASONAM.2018.8508269,,,,crossref,0.5
10594061,10.1109/ICETCI61221.2024.10594061,"Anhui University,Department of Artificial Intelligence,Hefei,China",China,CN,crossref,0.9
10042182,10.1109/TCSS.2023.3240968,"Department of Computer Science and Technology, Key Laboratory of the Ministry of Education for Embedded System and Service Computing, and the Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China",China,CN,crossref,0.9
9940286,10.1109/TCSVT.2022.3219864,"School of Artificial Intelligence, Xidian University, Xi'an, China",China,CN,crossref,0.9
10643547,10.1109/ACCESS.2024.3448315,"Faculty of Computers and Artificial Intelligence, Fayoum University, Faiyum, Egypt",Egypt,EG,crossref,0.9
10816449,10.1109/TGRS.2024.3523040,"School of Artificial Intelligence, Sun Yat-sen University, Zhuhai, China",China,CN,crossref,0.9
10690548,10.1109/ICAIT61638.2024.10690548,"J.N.N.Institute Of Engineering,Department of Computer Science and Engineering",,,crossref,0.5
10910483,10.1109/ICSES63760.2024.10910483,"Christ University,Department of Computer Science,Bangalore,India",India,IN,crossref,0.9
10508937,10.1109/ACCESS.2024.3394250,"Department of Software, Soongsil University, Seoul, South Korea",,,crossref,0.5
10433140,10.1109/LCOMM.2024.3365158,"James Watt School of Engineering, University of Glasgow, Glasgow, U.K.",,,crossref,0.5
11152871,10.1109/INFOCOMWKSHPS65812.2025.11152871,"ZGC Institute of Ubiquitous-X Innovation and Application,Department of Intellise Platform R&#x0026;D,Beijing,China,100088",China,CN,crossref,0.9
10448434,10.1109/ICASSP48485.2024.10448434,"Nankai University,College of Artificial Intelligence,Tianjin,China",China,CN,crossref,0.9
10086829,10.1109/KST57286.2023.10086829,,,,crossref,0.0
10614289,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10614289', 'isbn': '9788770042314', 'publisher': 'River Publishers', 'issn': '', 'doi': '', 'keywords': '', 'abstract': '""The AI Revolution"" is a practical guide to using new AI tools, such as ChatGPT, DALLE and Midjourney. Learn how to multiply your productivity by guiding or prompting AI in various ways. The book also introduces Microsoft Copilot, Google Bard, and Adobe Photoshop Generative Fill, among other new applications. ChatGPT reached a hundred million users in just two months after its release, faster than any other application before. This marked the advent of the generative AI era. Generative AI models generate text, images, music, videos, and even 3D models in ways previously thought impossible for machines. The book explains in an understandable manner how these AI models work. The book provides examples of how AI increases productivity, which professions are changing or disappearing, and how job markets will evolve in the coming years. With this book, you\'ll learn to recognize the opportunities and risks AI offers. Understand what this change demands from individuals and companies and what strategic skills are required. The book also covers legal questions caused by generative AI, like copyrights, data protection, and AI regulation. It also ponders societal impacts. AI produces content, thus influencing language, culture, and even worldviews. Therefore, it\'s crucial to understand by whom and how AI is trained. The AI revolution started by ChatGPT is just the beginning. This handbook is for you if you want to keep up with the rapid development of AI.', 'pages': '83-90', 'number': '', 'volume': '', 'year': '2024', 'title': '4 Productivity Leap \\&\\#x2013; Internet to the Power of 2', 'booktitle': 'AI Revolution: Mastering AI for Personal and Organizational Growth', 'author': 'Ojanperä, Tero', 'ENTRYTYPE': 'inbook', 'ID': '10614289'}",United States,,heuristic,0.3
9087871,10.1109/ACCESS.2020.2992869,,,,crossref,0.5
11166628,10.1109/ACDSA65407.2025.11166628,"American University of Bahrain,College of Engineering and Computing,Riffa,Bahrain",Bahrain,BH,crossref,0.9
10488939,10.1109/ICDT61202.2024.10488939,"Amity University,Greater Noida,Uttar Pradesh",,,crossref,0.5
10511483,10.1109/INOCON60754.2024.10511483,"Bina Nusantara University,Entrepreneurship Department,Jakarta,Indonesia",Indonesia,ID,crossref,0.9
10296890,10.1109/ACCESS.2023.3327900,"Department of Computer Science, University of Petroleum and Energy Studies, Dehradun, India",India,IN,crossref,0.9
9696138,10.1109/ICBASE53849.2021.00076,"Guangdong University of Technology,School of Automation,Guangzhou,China,510006",China,CN,crossref,0.9
11091361,10.1109/JSEN.2025.3586913,"College of Mechanical and Electrical Engineering, Wenzhou University, Wenzhou, China",China,CN,crossref,0.9
11050535,10.1109/CAI64502.2025.00120,"Information Sciences and Technology, George Mason Univeristy,Fairfax,VA,USA",United States,US,crossref,0.9
10674524,10.1109/ICCE-Taiwan62264.2024.10674524,"National Yunlin University of Science and Technology,Department of Computer Science and Information Engineering,Yunlin,Taiwan,640002",,,crossref,0.5
9339895,10.1109/TITS.2020.3048151,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China",China,CN,crossref,0.9
10210519,10.1109/TKDE.2023.3302847,"Blockchain Research Center of China, School of Computing and Artificial Intelligence, Southwestern University of Finance and Economics, Chengdu, China",China,CN,crossref,0.9
10848615,10.1109/ICAIC63015.2025.10848615,"University of Bari Aldo Moro,Computer Science Department,Bari,Italy",Italy,IT,crossref,0.9
10673889,10.1109/ICCE-Taiwan62264.2024.10673889,"College of Design National Taipei University of Technology,Master&#x2019;s Program in Design,Taipei,Taiwan",,,crossref,0.5
10221755,10.1109/OJCS.2023.3300321,"School of Cyber Science, Engineering, Xi&#x0027;an Jiaotong University, Xi&#x0027;an, China",China,CN,crossref,0.9
10942898,10.1109/CAMAD62243.2024.10942898,"University of Ferrara,Ferrara,Italy",Italy,IT,crossref,0.9
10542413,10.1109/TCE.2024.3407713,"Engineering Research Center of Digital Forensics, Ministry of Education, and the School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China",China,CN,crossref,0.9
8953992,10.1109/CVPR.2019.01022,"Indian Institute of Science, Bangalore",India,IN,crossref,0.9
10030467,10.1109/WACV56688.2023.00622,Bosch Center for Artificial Intelligence,,,crossref,0.5
7948855,10.1109/MCE.2017.2685019,,,,crossref,0.5
10951560,10.1002/9781394234196.ch7,,,,crossref,0.5
8537810,10.1109/CIC.2018.00-47,,,,crossref,0.0
9883242,10.1109/IGARSS46834.2022.9883242,"School of Artificial Intelligence, Xidian University,Xi&#x0027;an,Shaanxi Province,China",China,CN,crossref,0.9
10222528,10.1109/ICIP49359.2023.10222528,"Chinese Academy of Sciences,State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation,Beijing,China,100190",China,CN,crossref,0.9
9554533,10.1109/IGARSS47720.2021.9554533,,,,crossref,0.5
10981777,10.1109/ACCESS.2025.3566337,"Department of Computer Engineering, Islamic Azad University, Science and Research Branch, Tehran, Iran",,,crossref,0.5
10980939,10.1109/ISBI60581.2025.10980939,"HKISI-CAS,Centre for Artificial Intelligence and Robotics (CAIR),Hong Kong SAR,China",China,CN,crossref,0.9
9970668,10.1109/ICCSI55536.2022.9970668,"LiaoNing Petrochemical University, Artificial Intelligence and Software Engineering College,Fushun,Liaoning,China",China,CN,crossref,0.9
10797604,10.1109/ODICON62106.2024.10797604,"Siksha O Anusandhan (Deemed to be University),Computer Science &#x0026; Engineering Department,Bhubaneswar,India",India,IN,crossref,0.9
10466226,10.1109/ICAICCIT60255.2023.10466226,"Delhi Technical Campus,Computer Science &amp; Engineering,Greater Noida",United States,US,crossref,0.9
11017600,10.1109/ACCESS.2025.3574729,"Department of Artificial Intelligence, Hanyang University, Seoul, Republic of Korea",,,crossref,0.5
10806626,10.1109/TNNLS.2024.3506619,"School of Software and the Joint SDU-NTU Centre for Artificial Intelligence Research (C-FAIR), Shandong University, Jinan, China",China,CN,crossref,0.9
9929762,10.1109/IAEAC54830.2022.9929762,"School of Cyber Science and Engineering, Zhengzhou University,Zhengzhou,China",China,CN,crossref,0.9
10827504,10.1109/ICTC62082.2024.10827504,"School of Technology, Van Lang University,Faculty of Information Technology,Ho Chi Minh City,Vietnam,70000",,,crossref,0.5
9426423,10.1109/TII.2021.3078192,"College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China",China,CN,crossref,0.9
10853439,10.1049/icp.2024.4493,"Tandon School of Engineering, New York University, New York, 10012, USA",United States,US,crossref,0.9
9515223,10.1109/BDAI52447.2021.9515223,,,,crossref,0.5
10570229,10.1109/MNET.2024.3418671,"School of Informatics, Xiamen University, Xiamen, China",China,CN,crossref,0.9
9045713,10.1109/iSAI-NLP48611.2019.9045713,"Osaka Prefecture University,Graduate School of Engineering,Osaka,Japan",Japan,JP,crossref,0.9
9724833,10.1109/AIAM54119.2021.00086,"Huzhou University,School of Information Engineering,Huzhou,Zhejiang,China",China,CN,crossref,0.9
9643214,10.1109/ICTAI52525.2021.00174,,,,crossref,0.5
10277883,10.1109/AICIT59054.2023.10277883,"Institute of Information and Electronic South China University of Technology,Guangzhou,China",China,CN,crossref,0.9
11050667,10.1109/CAI64502.2025.00188,Stanford University,,,crossref,0.5
9216082,10.1109/ACCESS.2020.3029084,,,,crossref,0.5
10803329,10.1109/MedAI62885.2024.00055,"School of Business The University of Queensland,Brisbane,Australia",Australia,AU,crossref,0.9
9619455,10.1109/IAI53119.2021.9619455,,,,crossref,0.5
11167619,10.1109/ICCIT65724.2025.11167619,"Universitas Bunda Mulia,Dept. Master of Management,Jakarta,Indonesia",Indonesia,ID,crossref,0.9
10570407,10.1109/ACCESS.2024.3418884,"School of Integrated Technology, Yonsei University, Yeonsu-gu, Incheon, Republic of Korea",,,crossref,0.5
10916662,10.1109/JIOT.2025.3549038,"Department of Artificial Intelligence, Kyungpook National University, Daegu, South Korea",,,crossref,0.5
10889691,10.1109/ICASSP49660.2025.10889691,"South China Normal University,China Academic of Electronics and Information Technology",China,CN,crossref,0.9
10859114,10.1109/ICRSS65752.2024.00032,"Jiangsu Maritime Institute,Nanjing,Jiangsu,China,211122",China,CN,crossref,0.9
10671462,10.1109/ICSIP61881.2024.10671462,"College of Automation &#x0026; College of Artificial Intelligence Nanjing University of Posts and Telecommunications,Nanjing,China",China,CN,crossref,0.9
11063972,10.1109/ICCSAI64074.2025.11063972,"Vishwakarma Institute Of Technology,Department of Information technology (IT),Pune,India",India,IN,crossref,0.9
10951261,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10951261', 'isbn': '9781394254255', 'publisher': 'Wiley', 'issn': '', 'doi': '', 'keywords': '', 'abstract': '', 'pages': '249-270', 'number': '', 'volume': '', 'year': '2024', 'title': 'APPENDIX: GENAI TOOLS', 'booktitle': 'Generative AI in Practice: 100+ Amazing Ways Generative Artificial Intelligence is Changing Business and Society', 'author': 'Marr, Bernard', 'ENTRYTYPE': 'inbook', 'ID': '10951261'}",United States,,heuristic,0.3
9780976,10.1109/HPCC-DSS-SmartCity-DependSys53884.2021.00178,"Shenzhen Institute of Advanced Technology Chinese Academy of Sciences,Shenzhen,China,518055",China,CN,crossref,0.9
10505401,10.1109/AIHCIR61661.2023.00053,"School of Computer and Information Engineering, Jiangxi Normal University,Nanchang,China",China,CN,crossref,0.9
11082971,10.1109/AIIT63112.2025.11082971,"Universitas Gadjah Mada,Faculty of Engineering,Department of Electrical and Information Engineering,Indonesia",Indonesia,ID,crossref,0.9
10081465,10.1109/TPAMI.2023.3262140,"School of Mathematics and Computer Science, Panzhihua University, Panzhihua, China",China,CN,crossref,0.9
9980408,10.1109/TG.2022.3228480,"Department of Computer Science, Aalto University, Espoo, Finland",Finland,FI,crossref,0.9
10577853,10.1109/MECO62516.2024.10577853,"Faculty of Arts, Faculty of Education",,,crossref,0.5
6374126,10.1109/CIG.2012.6374126,,,,crossref,0.5
11100261,10.1109/MiTA66017.2025.11100261,"Guangdong Institute of Smart Education, Jinan University,Guangzhou,China",China,CN,crossref,0.9
9241434,10.1109/TPAMI.2020.3034267,"Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong",Hong Kong,HK,crossref,0.9
8629024,10.1109/TIP.2019.2895768,,,,crossref,0.5
9631286,10.1109/ACCESS.2021.3131949,,,,crossref,0.5
10187144,10.1109/ACCESS.2023.3296707,"Department of Computer Science, Cybersecurity Laboratory, Massey University, Auckland, New Zealand",New Zealand,NZ,crossref,0.9
10395092,10.1109/ICECA58529.2023.10395092,"Karunya Institute of Tech. and Sci.,Dept. of CSE,Coimbatore,India",India,IN,crossref,0.9
11158675,10.1109/ICAIE64856.2025.11158675,"School of Teacher Education, Nanjing University of Information Science and Technology,Nanjing,China",China,CN,crossref,0.9
10979306,10.1109/ACCESS.2025.3565002,"School of Microelectronics, Shanghai University, Shanghai, China",China,CN,crossref,0.9
9454287,10.1109/TPAMI.2021.3088859,"Research Institute for Future Media Computing, College of Computer Science and Software Engineering, Guangdong Laboratory of Artificial Intelligence &#x0026; Digital Economy (SZ), Shenzhen University, Shenzhen, Guangdong, China",China,CN,crossref,0.9
10936654,10.23919/ICACT63878.2025.10936654,"Sungkyunkwan University,Department of Smart Factory Convergence,Suwon,Korea,16419",,,crossref,0.5
11058678,10.1109/SMARTCOMP65954.2025.00096,"Tecnalia, Basque Research &#x0026; Technology Alliance (BRTA),Spain",Spain,ES,crossref,0.9
9376904,10.1109/TMM.2021.3065578,,,,crossref,0.5
10578933,10.1109/EDUCON60312.2024.10578933,"Aalen University of Applied Sciences,Aalen,Germany",Germany,DE,crossref,0.9
9366373,10.1109/LRA.2021.3062807,,,,crossref,0.5
9261530,10.1109/EMCTECH49634.2020.9261530,"Moscow Technical University of Communications and Informatics,Moscow,Russia",United States,US,crossref,0.9
11082009,10.1109/ICAIBD64986.2025.11082009,"Nanjing University of Science and Technology,School of Computer Science,Nanjing,China",China,CN,crossref,0.9
10933660,10.1109/ICCBD-AI65562.2024.00083,"Jingdezhen Ceramic University,School of Information Engineering,China",China,CN,crossref,0.9
10638024,10.1109/ACCESS.2024.3444783,"College of Physical Education and Health Sciences, Chongqing Normal University, Chongqing, China",China,CN,crossref,0.9
10716437,10.1109/TCSVT.2024.3479887,"Institute of Automation, Chinese Academy of Sciences, Beijing, China",China,CN,crossref,0.9
10143174,10.1109/ACCESS.2023.3282248,"Department of Semiconductor Engineering, Seoul National University of Science and Technology, Seoul, South Korea",,,crossref,0.5
10614282,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10614282', 'isbn': '9788770042314', 'publisher': 'River Publishers', 'issn': '', 'doi': '', 'keywords': '', 'abstract': '""The AI Revolution"" is a practical guide to using new AI tools, such as ChatGPT, DALLE and Midjourney. Learn how to multiply your productivity by guiding or prompting AI in various ways. The book also introduces Microsoft Copilot, Google Bard, and Adobe Photoshop Generative Fill, among other new applications. ChatGPT reached a hundred million users in just two months after its release, faster than any other application before. This marked the advent of the generative AI era. Generative AI models generate text, images, music, videos, and even 3D models in ways previously thought impossible for machines. The book explains in an understandable manner how these AI models work. The book provides examples of how AI increases productivity, which professions are changing or disappearing, and how job markets will evolve in the coming years. With this book, you\'ll learn to recognize the opportunities and risks AI offers. Understand what this change demands from individuals and companies and what strategic skills are required. The book also covers legal questions caused by generative AI, like copyrights, data protection, and AI regulation. It also ponders societal impacts. AI produces content, thus influencing language, culture, and even worldviews. Therefore, it\'s crucial to understand by whom and how AI is trained. The AI revolution started by ChatGPT is just the beginning. This handbook is for you if you want to keep up with the rapid development of AI.', 'pages': 'i-xxvi', 'number': '', 'volume': '', 'year': '2024', 'title': 'AI Revolution: Mastering AI for Personal and Organizational Growth', 'booktitle': 'AI Revolution: Mastering AI for Personal and Organizational Growth', 'author': 'Ojanperä, Tero', 'ENTRYTYPE': 'inbook', 'ID': '10614282'}",United States,,heuristic,0.3
10990147,10.1109/MIS.2025.3567372,"Communications Research Centre, Ottawa, ON, Canada",Canada,CA,crossref,0.9
9847028,10.1109/TNNLS.2022.3190820,"Department of Computer Science and Technology, THBI Laboratory, Tsinghua-Bosch Joint ML Center, Institute for AI, and the BNRist Center, Tsinghua University, Beijing, China",China,CN,crossref,0.9
9312402,10.1109/LRA.2020.3048667,,,,crossref,0.5
10552736,10.1109/ACCESS.2024.3412176,"Sejong University, Seoul, Republic of Korea",,,crossref,0.5
10585442,10.1109/GEM61861.2024.10585442,"Center for IT and IP law, KU Leuven,Leuven,Belgium",Belgium,BE,crossref,0.9
10715728,10.1109/JIOT.2024.3479285,"School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",China,CN,crossref,0.9
10823294,10.1109/ICICNIS64247.2024.10823294,"Sri Eshwar College of Engineering,Artificial Intelligence and Machine Learning,Coimbatore,India",India,IN,crossref,0.9
10888884,10.1109/ICASSP49660.2025.10888884,"Beijing University of Post and Telecommunications,School of Artificial Intelligence",,,crossref,0.5
10984591,10.1109/ICCECE65250.2025.10984591,"School of Artificial Intelligence, Dongguan City University,Dongguan,China",China,CN,crossref,0.9
10402681,10.1109/VCIP59821.2023.10402681,"Xi&#x2019;an Jiaotong University,Institute of Artificial Intelligence and Robotics,China",China,CN,crossref,0.9
10865505,10.1109/CAC63892.2024.10865505,"Machine Learning and I-health International Cooperation Base of Zhejiang Province,Zhejiang,China",China,CN,crossref,0.9
10868922,10.1109/ICET62460.2024.10868922,"Artificial Intelligence Limited,HK Institute of Creative,Hong Kong SAR,China",China,CN,crossref,0.9
9959483,10.1109/AVSS56176.2022.9959483,"Mohammed VI Polytechnic University,Morocco Ai Movement - International Artificial Intelligence Center of Morocco",Morocco,MA,crossref,0.9
10507390,10.1109/ICCC59590.2023.10507390,"Beijing University of Posts and Telecommunications,School of Artificial Intelligence,Beijing,China",China,CN,crossref,0.9
11115047,10.1109/LSP.2025.3596447,"School of Computer Science and Artificial Intelligence, Changzhou University, Changzhou, China",China,CN,crossref,0.9
11168496,10.1109/ACCTHPA65749.2025.11168496,"TKM College of Engineering,Center for Artificial Intelligence,Kollam,Kerala,India",India,IN,crossref,0.9
10657743,10.1109/NSS/MIC/RTSD57108.2024.10657743,"Seoul National University,Interdisciplinary Program in Artificial Intelligence,Seoul,Republic of Korea",,,crossref,0.5
10552157,10.1109/TCE.2024.3410989,"School of Computer Science and Artificial Intelligence, Wuhan University of Technology, Wuhan, China",China,CN,crossref,0.9
10047554,10.1109/ICPECTS56089.2022.10047554,"QIS College of Engineering &#x0026; Technology,Dept. of CSE,Ongole,India",India,IN,crossref,0.9
10986870,10.1109/AIDE64228.2025.10986870,"Acharya Institute of Technology,Dept of AI&amp;ML,Bengaluru,India",India,IN,crossref,0.9
9703109,10.1109/JPROC.2022.3141367,,,,crossref,0.5
4587722,10.1109/CVPR.2008.4587722,,,,crossref,0.5
1467429,10.1109/CVPR.2005.102,,,,crossref,0.5
5543434,10.1109/CVPRW.2010.5543434,,,,crossref,0.5
9668602,10.1109/COMSNETS53615.2022.9668602,"Universiti Brunei Darussalam,Faculty of Integrated Technologies",Brunei Darussalam,BN,crossref,0.9
5074650,10.1109/ACSSC.2008.5074650,,,,crossref,0.5
10985830,10.1109/TCDS.2025.3566649,"College of Artificial Intelligence and Automation, Hohai University, Changzhou, China",China,CN,crossref,0.9
11079082,10.1109/I2MTC62753.2025.11079082,"The University of Edinburgh,School of Engineering,Edinburgh,UK",United Kingdom,GB,crossref,0.9
9679936,10.1109/ICDMW53433.2021.00063,,,,crossref,0.5
8930532,10.1109/ACCESS.2019.2958864,,,,crossref,0.5
8645630,10.1109/ACCESS.2019.2900323,,,,crossref,0.5
10210017,10.1109/ACCESS.2023.3302339,"Communication and Network Key Laboratory, Dalian University, Dalian, China",China,CN,crossref,0.9
8911320,10.1109/ACCESS.2019.2955382,,,,crossref,0.5
8793240,10.1109/ACCESS.2019.2934320,"Inter-university Semiconductor Research Center (ISRC), Department of Electrical Engineering and Computer Science, Seoul National University, Seoul, South Korea",,,crossref,0.5
9530576,10.1109/ACCESS.2021.3110798,,,,crossref,0.5
9212411,10.1109/ACCESS.2020.3028584,,,,crossref,0.5
10226181,10.1109/ACCESS.2023.3307577,"Department of Radiological Sciences, University of California at Los Angeles, Los Angeles, CA, USA",United States,US,crossref,0.9
9803044,10.1109/ACCESS.2022.3185210,"School of Electronic and Information, Yangtze University, Jingzhou, China",China,CN,crossref,0.9
10662895,10.1109/ACCESS.2024.3453178,"School of Information Technology, Deakin University, Geelong, VIC, Australia",Australia,AU,crossref,0.9
10623426,10.1109/ACCESS.2024.3438753,"State Key Laboratory of High-End Compressor and System Technology, Beijing University of Chemical Technology, Beijing, China",China,CN,crossref,0.9
9469035,10.1109/LGRS.2021.3090470,,,,crossref,0.5
10856197,10.1109/JIOT.2025.3535623,"State-Province Joint Engineering and Research Center of Advanced Networking and Intelligent Information Services, School of Information Science and Technology, Northwest University, Xi&#x2019;an, Shaanxi, China",China,CN,crossref,0.9
8372083,10.1109/ICTAI.2017.00180,,,,crossref,0.5
10880605,10.1002/9781394280735.ch12,,,,crossref,0.5
10237060,10.1002/9781119853923.ch6,,,,crossref,0.5
9186017,10.1109/ACCESS.2020.3021523,,,,crossref,0.5
10192759,10.1109/ICCES57224.2023.10192759,"Koneru Lakshmaiah Education Foundation,Department of Computer Science and Engineering,Vijayawada,India",India,IN,crossref,0.9
11014501,10.1109/JBHI.2025.3573097,"Department of Computer Software Engineering, National University of Sciences and Technology(NUST), Islamabad, Pakistan",Pakistan,PK,crossref,0.9
9585370,10.1109/TASLP.2021.3122301,,,,crossref,0.5
9097251,10.1109/ACCESS.2020.2995871,,,,crossref,0.5
10717316,10.1109/ICACCS60874.2024.10717316,"Manipal Institute of Technology,Dept. of Computer Science and Engineering,Manipal,India",India,IN,crossref,0.9
10042407,10.1109/ACCESS.2023.3244499,"Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India",India,IN,crossref,0.9
9919840,10.1109/ACCESS.2022.3214994,"CIRCE Technology Center, Zaragoza, Spain",Spain,ES,crossref,0.9
10537072,10.1109/MDAT.2024.3404117,"Stanford University, Stanford, CA, USA",United States,US,crossref,0.9
11020592,10.1109/MCOM.002.2400435,"Purple Mountain Laboratories,China",China,CN,crossref,0.9
10559829,10.1109/ACCESS.2024.3415708,"Department of Computer Science and Engineering, Yuan Ze University, Taoyuan, Taiwan",,,crossref,0.5
10758932,10.1109/MPOT.2024.3491338,"Zhejiang University, Hangzhou, China",China,CN,crossref,0.9
9773982,10.1109/TKDE.2022.3171562,"State Key Lab of Advanced Optical Communication System and Network, Shanghai Jiao Tong University, 12474 Shanghai, Shanghai, China",China,CN,crossref,0.9
9662066,10.1109/TNNLS.2021.3133441,"Image Engineering and Video Technology Laboratory, School of Optics and Photonics, Beijing Institute of Technology, Beijing, China",China,CN,crossref,0.9
10184689,10.1109/ICDE55515.2023.00385,"MoE Key Lab of Artificial Intelligence,Department of Computer Science and Engineering",,,crossref,0.5
10229440,10.1109/AITest58265.2023.00032,"BNU-HKBU United International College,Faculty of Science and Technology,Guangdong Provincial Key Laboratory IRADS and Department of Statistics and Data Science,Zhuhai 519087,China",China,CN,crossref,0.9
10839466,10.1109/TCSVT.2025.3529039,"Hangzhou Institute of Technology, Xidian University, Xi&#x2019;an, China",China,CN,crossref,0.9
8665362,10.1109/MMRP.2019.00022,"Fudan University, School of Computer Science, China",China,CN,crossref,0.9
10128698,10.1109/TFUZZ.2023.3276978,"Australian Artificial Intelligence Institute, University of Technology Sydney, Sydney, Australia",Australia,AU,crossref,0.9
9786028,10.1109/ISPA54004.2022.9786028,"University of Mohamed Khider,LESIA Lab,Electrical Engineering departement,Biskra,Algeria",Algeria,DZ,crossref,0.9
11010595,10.1109/ISCAIT64916.2025.11010595,"University of Pennsylvania,Philadelphia,USA",United States,US,crossref,0.9
8836978,10.1109/ICAIBD.2019.8836978,"Luoyang Opto-Electro Technology Development Center, Luoyang, China",China,CN,crossref,0.9
